Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,number.bites,length.video.h:min:sec
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,d4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,d4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,d4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,d4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,d5,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,d5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,d6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,d6,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,16,9,small,72,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small,72,d6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,37,10,small,72,d6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small,72,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,12,9,small,72,d8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small,72,d8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,d8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,31,14,small,72,d8,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,d9,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,e1,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,e1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small,72,e2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,e3,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,e3,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Zebrasoma scopas,33,10,small,72,e3,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,e3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,e4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,e5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,16,9,small,72,e5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,e6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,e7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,e7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,e7,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,e7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,e7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,e8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,5,10,small,72,f1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,f1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,10,13,small,72,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,13,10,small,72,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,f1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,f1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,f1,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,3,10,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,f2,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,29,10,small,72,f2,7,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,f2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small,72,f3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,f4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,34,9,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Zebrasoma scopas,19,10,small,72,f4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,f4,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,f4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,f5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,f5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,f5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,5,9,small,72,f6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,f6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,25,16,small,72,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,f6,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,f6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Acanthurus nigrofuscus,39,9,small,72,f6,2,0:11:28
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,5,15,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,f8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Zebrasoma scopas,2,10,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,f8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small,72,f8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,g1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,9,9,small,72,g1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,g1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,13,10,small,72,g1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,g1,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,g1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,g1,2,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,41,16,small,72,g1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,g2,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,g2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,g3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,16,10,small,72,g3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,g3,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,g3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,g5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,27,16,small,72,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Zebrasoma scopas,19,10,small,72,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,29,10,small,72,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,43,16,small,72,g5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,7,10,small,72,g6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,10,9,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,19,9,small,72,g7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,22,9,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,g7,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,24,15,small,72,g7,5,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,31,9,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Zebrasoma scopas,22,10,small,72,g7,3,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,53,9,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,small,72,g7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,9,9,small,72,h1,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,26,16,small,72,h1,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,h1,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,small,72,h1,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,6,9,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,small,72,h2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,5,9,small,72,h2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,14,8,small,72,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small,72,h2,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,h2,8,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,29,9,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,29,16,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,small,72,h2,1,0:11:28
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,small,72,h2,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,h2,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,2,8,small,72,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Zebrasoma scopas,6,10,small,72,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,small,72,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,h3,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,1,18,small,72,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Ctenochaetus striatus,4,17,small,72,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small,72,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,16,16,small,72,h4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Zebrasoma scopas,16,10,small,72,h4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,54,9,small,72,h4,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,h4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,15,15,small,72,h5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,21,16,small,72,h5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,h6,6,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,20,8,small,72,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Zebrasoma scopas,10,9,small,72,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,h6,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Acanthurus nigrofuscus,11,8,small,72,h7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,3,18,small,72,h7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,h7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Ctenochaetus striatus,4,17,small,72,h7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,2,18,small,72,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,h8,4,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#4,red,Acanthurus nigrofuscus,27,8,small,72,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,28,15,small,72,h8,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,small,72,h8,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,i2,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#5,red,Acanthurus nigrofuscus,35,8,small,72,i3,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,i4,3,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,i4,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,i5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,i5,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,small,72,i5,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,i6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,i6,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#1,red,Ctenochaetus striatus,4,17,small,72,i7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#2,red,Acanthurus nigrofuscus,12,9,small,72,i7,1,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,i7,2,0:26:05
19.04.2018,LighthouseReef,red-topleft#3,red,Ctenochaetus striatus,4,17,small,72,i7,2,0:26:05
