,Reef,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,tile.kind,crown,outside,targetcrevice,opencrevice,othercrevice,Video_code,ColourCode,tile.number,video.length.min.sec.,video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2,Date,colour,Location
1215,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,44,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h4
1216,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,44,NA,NA,16,large crevice,0,1,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,i4
1217,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,44,NA,NA,16,large crevice,0,0,0,1,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h3
1218,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,44,NA,NA,16,large crevice,1,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2
1219,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,34,NA,NA,10,large crevice,5,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h6
1220,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,34,NA,NA,10,large crevice,2,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h8
1221,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,34,NA,NA,10,large crevice,0,0,0,1,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,g8
1222,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,34,NA,NA,10,large crevice,3,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f8
1223,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,35,NA,NA,10,large crevice,5,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,h2
1224,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,35,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,c4
1225,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,35,NA,NA,10,large crevice,1,0,0,0,0,red-topleft#13,NA,71,NA,26.08,NA,34.56,18,10.74736,27,76.89264,19.04.2018,red,b2
1804,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,small crevice,0,2,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g1
1805,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,small crevice,0,2,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1806,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,small crevice,0,1,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e1
1807,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,small crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g3
1808,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,small crevice,1,0,0,0,0,red-topleft#4,NA,71,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h4
1081,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,22,NA,NA,15,large crevice,1,0,0,0,0,red-topleft#4,NA,72,NA,26.08,NA,40.32,15.49736,9,18,89.18264,19.04.2018,red,f2
1649,LighthouseReef,recruitment,NA,NA,Chlorurus sordidus,11,NA,NA,11,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a2
1651,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,5,NA,NA,15,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a4
1652,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a6
1653,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,5,NA,NA,15,small crevice,0,3,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7
1654,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,4,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a8
1656,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,3,NA,NA,8,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1657,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1658,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1659,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,3,NA,NA,10,small crevice,5,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1660,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,0,0,1,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b3
1661,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4
1662,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b4
1663,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1664,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1665,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b6
1666,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,2,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b7
1667,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,4,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b8
1668,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c1
1669,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,4,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c1
1670,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c3
1671,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c5
1672,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c5
1673,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,4,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c7
1674,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,1,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c8
1675,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d2
1676,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,3,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d2
1677,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d4
1678,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,0,0,0,0,5,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d5
1679,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,0,0,0,2,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d5
1680,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,3,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d6
1681,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d8
1682,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,3,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e1
1683,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e3
1684,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,0,1,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e5
1685,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,0,2,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e6
1686,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e7
1687,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1688,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,5,NA,NA,10,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1689,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,3,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1690,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f4
1691,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f4
1692,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,0,0,0,1,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f5
1693,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,5,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f6
1694,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,3,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f8
1695,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,5,NA,NA,15,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f8
1696,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,2,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f8
1697,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,2,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g5
1698,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,10,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1699,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1700,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1701,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,6,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1702,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,small crevice,0,3,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1703,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,5,NA,NA,9,small crevice,0,3,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1704,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1705,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,2,NA,NA,8,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h3
1706,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,1,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h4
1707,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h6
1708,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,6,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h6
1709,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,11,NA,NA,8,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h7
1710,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,3,NA,NA,18,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h7
1711,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,2,NA,NA,18,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h8
1712,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,1,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h8
1713,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,3,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i4
1714,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i5
1715,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i6
1716,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,2,0,0,0,red-topleft#1,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i7
1717,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7
1718,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,7,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b8
1719,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c7
1720,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,3,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c8
1722,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,12,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d8
1723,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,12,NA,NA,9,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,i7
1724,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,14,NA,NA,8,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1725,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,5,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b7
1726,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,2,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e7
1727,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,5,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d6
1728,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,0,0,0,3,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e4
1729,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,5,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c5
1730,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c9
1731,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g1
1732,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1733,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,3,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e3
1734,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,2,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d2
1735,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c3
1736,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,2,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b2
1737,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h4
1738,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g3
1739,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,4,NA,NA,17,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1740,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,10,NA,NA,13,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,c1
1741,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,10,NA,NA,13,small crevice,0,3,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,b1
1742,LighthouseReef,recruitment,NA,NA,Ctenochaetus striatus,10,NA,NA,13,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f1
1743,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,small crevice,0,0,0,0,1,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e5
1744,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,16,NA,NA,9,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,d6
1745,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,6,NA,NA,10,small crevice,0,0,0,1,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,e2
1746,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,6,NA,NA,10,small crevice,1,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,f2
1747,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,6,NA,NA,10,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h2
1748,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,6,NA,NA,10,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h3
1749,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,18,NA,NA,8,small crevice,0,2,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a7
1750,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,18,NA,NA,8,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,a8
1751,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,19,NA,NA,9,small crevice,2,0,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g7
1752,LighthouseReef,recruitment,NA,NA,Acanthurus nigrofuscus,20,NA,NA,8,small crevice,0,1,0,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,h6
1753,LighthouseReef,recruitment,NA,NA,Zebrasoma scopas,7,NA,NA,10,small crevice,0,0,2,0,0,red-topleft#2,NA,72,NA,26.08,NA,34.56,9.6,10.74736,14.4,97.89264,19.04.2018,red,g6
