Date,Reef,Video_code,colour,Species,Individual,fishlength.cm,tile.kind,tile.number,Location,Unique.location,number.bites,length.video.h:min:sec,length.video.min,comment,parrot.phase
19.04.2018,LighthouseReef,red-topleft#5,red,Ctenochaetus striatus,30,12,medium crevice,44,h2,44.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium crevice,44,b6,44.b6,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium crevice,44,b8,44.b8,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium crevice,44,c7,44.c7,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium crevice,44,d8,44.d8,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#6,red,Ctenochaetus striatus,32,16,medium crevice,44,e1,44.e1,1,0:11:28,11.47,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,h6,44.h6,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,i5,44.i5,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,i6,44.i6,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,i7,44.i7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,h8,44.h8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,g7,44.g7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,g6,44.g6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,f6,44.f6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#8,red,Zebrasoma scopas,23,10,medium crevice,44,f8,44.f8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium crevice,44,h8,44.h8,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium crevice,44,g7,44.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,24,10,medium crevice,44,e8,44.e8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium crevice,44,e9,44.e9,6,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium crevice,44,e7,44.e7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium crevice,44,d6,44.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium crevice,44,d8,44.d8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,25,10,medium crevice,44,c5,44.c5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,h3,44.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,h4,44.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,h6,44.h6,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,f6,44.f6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,f5,44.f5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#9,red,Zebrasoma scopas,28,10,medium crevice,44,f4,44.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i6,44.i6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i7,44.i7,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i8,44.i8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,h8,44.h8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,h6,44.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i5,44.i5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i4,44.i4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,i3,44.i3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,33,15,medium crevice,44,h2,44.h2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,34,15,medium crevice,44,h4,44.h4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#10,red,Ctenochaetus striatus,34,15,medium crevice,44,h2,44.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium crevice,44,c1,44.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium crevice,44,h5,44.h5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium crevice,44,g5,44.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium crevice,44,g3,44.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,15,medium crevice,44,h2,44.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium crevice,44,h6,44.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium crevice,44,g7,44.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium crevice,44,f6,44.f6,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,35,16,medium crevice,44,g5,44.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium crevice,44,g2,44.g2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium crevice,44,f2,44.f2,8,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium crevice,44,g3,44.g3,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium crevice,44,h2,44.h2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,40,10,medium crevice,44,g1,44.g1,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,h2,44.h2,6,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,i3,44.i3,5,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,h3,44.h3,9,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,g3,44.g3,6,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,f4,44.f4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,f1,44.f1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,e1,44.e1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,d1,44.d1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,f2,44.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,g2,44.g2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,41,8,medium crevice,44,i2,44.i2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium crevice,44,h4,44.h4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium crevice,44,g2,44.g2,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium crevice,44,f1,44.f1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,42,8,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,43,8,medium crevice,44,b2,44.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,43,8,medium crevice,44,d2,44.d2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,44,8,medium crevice,44,d4,44.d4,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,44,8,medium crevice,44,e3,44.e3,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,44,8,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,36,16,medium crevice,44,d2,44.d2,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,36,16,medium crevice,44,e2,44.e2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,36,16,medium crevice,44,d1,44.d1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,37,16,medium crevice,44,b4,44.b4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium crevice,44,b1,44.b1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium crevice,44,d1,44.d1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium crevice,44,c1,44.c1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,30,10,medium crevice,44,e1,44.e1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,38,16,medium crevice,44,d4,44.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,45,8,medium crevice,44,d4,44.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,45,8,medium crevice,44,e3,44.e3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,45,8,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,46,8,medium crevice,44,b2,44.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,46,8,medium crevice,44,b1,44.b1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,i7,44.i7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,h7,44.h7,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,h8,44.h8,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,h6,44.h6,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,h4,44.h4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,47,8,medium crevice,44,g5,44.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,c1,44.c1,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,b1,44.b1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,b2,44.b2,4,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,e3,44.e3,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,d4,44.d4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,c3,44.c3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,f2,44.f2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Ctenochaetus striatus,39,16,medium crevice,44,g3,44.g3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium crevice,44,g7,44.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium crevice,44,f8,44.f8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Zebrasoma scopas,31,10,medium crevice,44,e8,44.e8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium crevice,44,b2,44.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium crevice,44,c3,44.c3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium crevice,44,d4,44.d4,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#11,red,Acanthurus nigrofuscus,48,9,medium crevice,44,f4,44.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium crevice,44,d4,44.d4,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium crevice,44,d5,44.d5,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,48,9,medium crevice,44,h4,44.h4,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,c8,44.c8,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,d9,44.d9,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,c5,44.c5,4,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,e3,44.e3,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,f4,44.f4,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,f6,44.f6,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,g7,44.g7,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,h6,44.h6,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,g5,44.g5,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,f4,44.f4,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,g3,44.g3,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,49,9,medium crevice,44,h2,44.h2,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Zebrasoma scopas,32,10,medium crevice,44,f8,44.f8,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Zebrasoma scopas,32,10,medium crevice,44,g5,44.g5,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,h7,44.h7,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g7,44.g7,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g6,44.g6,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g5,44.g5,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,h6,44.h6,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g3,44.g3,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,f2,44.f2,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,i6,44.i6,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,f2,44.f2,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,f4,44.f4,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g3,44.g3,2,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,h4,44.h4,9,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g5,44.g5,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,i5,44.i5,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,h3,44.h3,1,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#12,red,Acanthurus nigrofuscus,50,9,medium crevice,44,g3,44.g3,3,0:05:41,5.68,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium crevice,44,h3,44.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium crevice,44,f3,44.f3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium crevice,44,d2,44.d2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium crevice,44,e3,44.e3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,51,9,medium crevice,44,h2,44.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,40,16,medium crevice,44,i8,44.i8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,40,16,medium crevice,44,h6,44.h6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,medium crevice,44,c3,44.c3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,medium crevice,44,d3,44.d3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,medium crevice,44,f4,44.f4,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,52,10,medium crevice,44,d2,44.d2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,54,9,medium crevice,44,c3,44.c3,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,54,9,medium crevice,44,b2,44.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,d6,44.d6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,b6,44.b6,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,e9,44.e9,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,e8,44.e8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,g5,44.g5,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,42,16,medium crevice,44,h2,44.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,44,16,medium crevice,44,g8,44.g8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,medium crevice,44,b2,44.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,medium crevice,44,c7,44.c7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,medium crevice,44,d3,44.d3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Acanthurus nigrofuscus,55,9,medium crevice,44,b1,44.b1,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium crevice,44,e9,44.e9,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium crevice,44,e8,44.e8,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium crevice,44,g3,44.g3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,45,16,medium crevice,44,g7,44.g7,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,red-topleft#13,red,Ctenochaetus striatus,46,16,medium crevice,44,b3,44.b3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#1,black,unident wrasse,1,8,small crevice,6,h3,6.h3,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,small crevice,6,b2,6.b2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#10,black,Naso lituratus,3,20,small crevice,6,b8,6.b8,2,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#11,black,Naso lituratus,4,19,small crevice,6,b8,6.b8,1,0:26:05,26.08,4.5 hours over,
19.04.2018,LighthouseReef,black-topright#11,black,Naso lituratus,4,19,small crevice,6,h2,6.h2,1,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small crevice,6,b8,6.b8,1,0:22:48,22.80,,
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small crevice,6,d6,6.d6,1,0:22:48,22.80,,
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small crevice,6,d8,6.d8,1,0:22:48,22.80,,
19.04.2018,LighthouseReef,black-topright#12,black,Naso lituratus,6,20,small crevice,6,e7,6.e7,1,0:22:48,22.80,,
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small crevice,6,b2,6.b2,2,0:26:05,26.08,,parrot IP (Chlorurus sordidus)
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small crevice,6,b8,6.b8,4,0:26:05,26.08,,parrot IP (Chlorurus sordidus)
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,12,small crevice,6,c7,6.c7,1,0:26:05,26.08,,parrot IP (Chlorurus sordidus)
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small crevice,6,d6,6.d6,5,0:26:05,26.08,difficult to see,Chlorurus sordidus TP
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small crevice,6,f2,6.f2,1,0:26:05,26.08,,Chlorurus sordidus TP
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small crevice,6,f6,6.f6,1,0:26:05,26.08,,Chlorurus sordidus TP
19.04.2018,LighthouseReef,black-topright#3,black,Chlorurus sordidus,1,18,small crevice,6,h2,6.h2,4,0:26:05,26.08,,Chlorurus sordidus TP
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,2,13,small crevice,6,b2,6.b2,3,0:26:05,26.08,,parrot IP (Chlorurus sordidus)
19.04.2018,LighthouseReef,black-topright#4,black,Chlorurus sordidus,3,13,small crevice,6,h6,6.h6,1,0:26:05,26.08,,parrot IP (Chlorurus sordidus)
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small crevice,6,b2,6.b2,3,0:26:05,26.08,,
19.04.2018,LighthouseReef,black-topright#9,black,Naso lituratus,1,20,small crevice,6,d8,6.d8,1,0:26:05,26.08,,
