Location,Treatment,Genus,Species,Genus.species,Individual,Species.Code,Indiviual.code,Body.length,Tile,Bites.taken.on.crown,Bites.on.outside.tile,Bites.taken.in.target.crevice,Bites.taken.open,Bites.on.other.crevice,Video_code,ColourCode,tile.number,video.length(min.sec),video.length.min,comment,Area.crown.cm2,Area.target.cm2,Area.other.cm2,Area.open.cm2,Area.outside.cm2
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,88,Ctbino,Ctbino88,3,large crevices,0,4,1,4,4,1green3white#3,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,89,Ctbino,Ctbino89,3,large crevices,0,1,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,90,Ctbino,Ctbino90,3,large crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,91,Ctbino,Ctbino91,3,large crevices,0,7,0,1,1,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,92,Ctbino,Ctbino92,3,large crevices,3,1,12,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,93,Ctbino,Ctbino93,3,large crevices,1,11,5,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,95,Ctbino,Ctbino95,3,large crevices,0,4,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,97,Ctbino,Ctbino97,3,large crevices,0,9,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,100,Ctbino,Ctbino100,3,large crevices,0,2,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,102,Ctbino,Ctbino102,3,large crevices,0,2,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,103,Ctbino,Ctbino103,3,large crevices,1,12,0,2,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,104,Ctbino,Ctbino104,3,large crevices,3,0,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,110,Ctbino,Ctbino110,3,large crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,111,Ctbino,Ctbino111,3,large crevices,0,0,5,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,113,Ctbino,Ctbino113,3,large crevices,0,2,0,2,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,117,Ctbino,Ctbino117,3,large crevices,1,3,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,118,Ctbino,Ctbino118,3,large crevices,0,1,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,119,Ctbino,Ctbino119,3,large crevices,0,9,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,121,Ctbino,Ctbino121,3,large crevices,0,5,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,124,Ctbino,Ctbino124,3,large crevices,0,1,13,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,127,Ctbino,Ctbino127,3,large crevices,1,4,0,0,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,129,Ctbino,Ctbino129,3,large crevices,0,3,3,4,0,1green3white#4,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,134,Ctbino,Ctbino134,3,large crevices,5,1,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,136,Ctbino,Ctbino136,3,large crevices,4,0,2,0,3,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,138,Ctbino,Ctbino138,3,large crevices,0,0,0,4,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,149,Ctbino,Ctbino149,3,large crevices,7,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,151,Ctbino,Ctbino151,3,large crevices,4,0,0,3,4,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,152,Ctbino,Ctbino152,3,large crevices,8,10,5,0,6,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,155,Ctbino,Ctbino155,3,large crevices,3,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,37.44,15.49736,9,18,92.06264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,158,Ctbino,Ctbino158,3,large crevices,0,5,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,160,Ctbino,Ctbino160,3,large crevices,1,1,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,161,Ctbino,Ctbino161,3,large crevices,7,0,3,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,166,Ctbino,Ctbino166,3,large crevices,7,11,0,14,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,169,Ctbino,Ctbino169,3,large crevices,0,3,0,0,3,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,170,Ctbino,Ctbino170,3,large crevices,6,0,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,171,Ctbino,Ctbino171,3,large crevices,0,4,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,172,Ctbino,Ctbino172,3,large crevices,2,2,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,173,Ctbino,Ctbino173,3,large crevices,0,7,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,175,Ctbino,Ctbino175,3,large crevices,0,2,0,0,0,1green3white#5,1 green + 3 white,30,26.05,26.083,,40.32,15.49736,9,18,89.18264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,182,Ctbino,Ctbino182,3,medium crevices,0,0,0,6,0,1green3white#6,1 green + 3 white,29,5.45,5.75,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,184,Ctbino,Ctbino184,3,medium crevices,0,3,0,2,0,1green3white#6,1 green + 3 white,29,5.45,5.75,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,185,Ctbino,Ctbino185,3,medium crevices,1,7,0,4,0,1green3white#6,1 green + 3 white,29,5.45,5.75,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,186,Ctbino,Ctbino186,3,medium crevices,0,2,1,1,4,1green3white#6,1 green + 3 white,29,5.45,5.75,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,39,Ctbino,Ctbino39,3,medium crevices,0,1,0,1,0,1green3white#1,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,56,Ctbino,Ctbino56,3,medium crevices,0,8,6,1,0,1green3white#2,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,60,Ctbino,Ctbino60,3,medium crevices,5,5,6,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,61,Ctbino,Ctbino61,3,medium crevices,0,3,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,62,Ctbino,Ctbino62,3,medium crevices,0,8,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,66,Ctbino,Ctbino66,3,medium crevices,1,12,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,71,Ctbino,Ctbino71,3,medium crevices,0,7,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,77,Ctbino,Ctbino77,3,medium crevices,0,0,0,2,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,79,Ctbino,Ctbino79,3,medium crevices,0,5,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,80,Ctbino,Ctbino80,3,medium crevices,0,0,7,5,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,81,Ctbino,Ctbino81,3,medium crevices,0,10,1,0,5,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,82,Ctbino,Ctbino82,3,medium crevices,1,0,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,83,Ctbino,Ctbino83,3,medium crevices,0,4,2,3,4,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,85,Ctbino,Ctbino85,3,medium crevices,0,3,0,3,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,86,Ctbino,Ctbino86,3,medium crevices,0,2,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,87,Ctbino,Ctbino87,3,medium crevices,2,0,1,2,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,88,Ctbino,Ctbino88,3,medium crevices,0,5,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,88,Ctbino,Ctbino88,3,medium crevices,0,3,0,0,0,1green3white#3,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,91,Ctbino,Ctbino91,3,medium crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,94,Ctbino,Ctbino94,3,medium crevices,3,15,2,6,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,96,Ctbino,Ctbino96,3,medium crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,98,Ctbino,Ctbino98,3,medium crevices,3,14,2,7,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,104,Ctbino,Ctbino104,3,medium crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,105,Ctbino,Ctbino105,3,medium crevices,0,0,5,0,2,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,110,Ctbino,Ctbino110,3,medium crevices,0,2,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,115,Ctbino,Ctbino115,3,medium crevices,0,0,0,1,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,118,Ctbino,Ctbino118,3,medium crevices,1,9,1,9,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,121,Ctbino,Ctbino121,3,medium crevices,0,4,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,122,Ctbino,Ctbino122,3,medium crevices,1,0,0,0,1,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,125,Ctbino,Ctbino125,3,medium crevices,1,13,0,8,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,127,Ctbino,Ctbino127,3,medium crevices,0,2,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,128,Ctbino,Ctbino128,3,medium crevices,0,3,0,0,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,129,Ctbino,Ctbino129,3,medium crevices,0,0,1,2,0,1green3white#4,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,136,Ctbino,Ctbino136,3,medium crevices,0,0,1,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,137,Ctbino,Ctbino137,3,medium crevices,0,4,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,138,Ctbino,Ctbino138,3,medium crevices,3,4,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,139,Ctbino,Ctbino139,3,medium crevices,6,0,1,3,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,140,Ctbino,Ctbino140,3,medium crevices,2,0,0,2,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,141,Ctbino,Ctbino141,3,medium crevices,3,0,0,4,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,142,Ctbino,Ctbino142,3,medium crevices,18,8,2,3,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,143,Ctbino,Ctbino143,3,medium crevices,3,0,4,7,2,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,144,Ctbino,Ctbino144,3,medium crevices,1,0,0,3,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,146,Ctbino,Ctbino146,3,medium crevices,0,0,2,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,147,Ctbino,Ctbino147,3,medium crevices,1,0,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,150,Ctbino,Ctbino150,3,medium crevices,1,5,1,2,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,154,Ctbino,Ctbino154,3,medium crevices,0,2,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,156,Ctbino,Ctbino156,3,medium crevices,0,0,0,4,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,157,Ctbino,Ctbino157,3,medium crevices,0,3,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,167,Ctbino,Ctbino167,3,medium crevices,0,12,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,175,Ctbino,Ctbino175,3,medium crevices,0,7,0,0,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,176,Ctbino,Ctbino176,3,medium crevices,0,0,0,2,0,1green3white#5,1 green + 3 white,29,26.05,26.083,,34.56,18,10.74736,27,76.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,177,Ctbino,Ctbino177,3,small crevices,2,0,0,0,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,178,Ctbino,Ctbino178,3,small crevices,3,6,0,10,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,179,Ctbino,Ctbino179,3,small crevices,0,3,0,0,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,180,Ctbino,Ctbino180,3,small crevices,8,8,2,0,1,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,181,Ctbino,Ctbino181,3,small crevices,0,3,0,0,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,183,Ctbino,Ctbino183,3,small crevices,5,3,1,0,1,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,186,Ctbino,Ctbino186,3,small crevices,0,8,1,1,0,1green3white#6,1 green + 3 white,28,5.45,5.75,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,38,Ctbino,Ctbino38,3,small crevices,0,3,0,0,0,1green3white#1,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,41,Ctbino,Ctbino41,3,small crevices,1,0,0,0,0,1green3white#1,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,42,Ctbino,Ctbino42,3,small crevices,0,0,3,5,2,1green3white#1,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
Lighthouse Reef,recruitment,Ctenochaetus,binotatus,Ctenochaetus binotatus,44,Ctbino,Ctbino44,3,small crevices,3,0,0,0,0,1green3white#1,1 green + 3 white,28,26.05,26.083,,34.56,9.6,10.74736,14.4,97.89264
